from_id,to_id,travel_time,routes,board_stops,alight_stops,ride_times,access_time,egress_time,transfer_time,wait_times,total_time,n_iterations
8907,14996,45.0,"['206', 'L6', '126']","['PH157', '104', 'PD529']","['PH161', '105', 'PD61']","[6.3, 5.7, 3.0]",4.5,11.1,7.1,"[1.1, 2.7, 2.8]",44.1,2
8908,14996,44.0,"['L5', '516']","['4', 'PD427']","['35', 'PD590']","[8.2, 16.3]",6.1,11.3,0.8,"[3.3, 1.6]",47.7,1
8909,14996,44.0,['508'],['PC200'],['PD530'],[26.9],5.8,12.0,0.0,[1.5],46.3,3
8910,14996,49.0,"['205', 'L6', '106']","['PH201', '104', 'PD529']","['PA146', '105', 'PD61']","[9.5, 5.7, 2.8]",7.4,11.1,6.9,"[2.7, 1.6, 2.2]",49.8,1
8911,14996,41.0,"['L3', '325']","['113', 'PD107']","['118', 'PD892']","[17.6, 8.5]",0.9,4.7,2.0,"[4.7, 1.3]",39.8,4
8912,14996,51.0,"['L1', 'L3', '325']","['2', '15', 'PD335']","['15', '106', 'PD892']","[8.5, 10.2, 12.6]",7.2,4.7,1.7,"[2.0, 2.5, 1.9]",51.2,1
8913,14996,33.0,"['L4', '507c']","['99', 'PD553']","['79', 'PD579']","[8.8, 5.6]",0.8,11.4,2.8,"[1.3, 1.5]",32.2,1
8914,14996,,[],[],[],[],,,,[],,
8915,14996,67.0,"['J17', 'J07', 'L5R', '506e']","['PJ1734', 'PJ164', '73', 'PD524']","['PJ820', 'PJ987', '35', 'PD590']","[2.1, 7.8, 20.6, 11.9]",0.9,11.3,6.7,"[5.3, 1.6, 1.6, 1.8]",71.4,1
8916,14996,45.0,['506e'],['PA289'],['PD590'],[27.5],4.7,11.3,0.0,[1.6],45.2,6
8917,14996,33.0,"['519', '325']","['PD427', 'PD530']","['PD590', 'PD892']","[15.4, 1.8]",6.0,4.7,0.7,"[1.3, 1.6]",31.6,1
8918,14996,44.0,"['203', 'L1', 'L3', '325']","['PA108', '89', '15', 'PD333']","['PA109', '15', '117', 'PD892']","[2.0, 0.9, 8.4, 14.4]",1.1,4.7,1.9,"[3.4, 1.4, 1.3, 1.4]",40.9,2
8919,14996,51.0,"['506', '325']","['PI545', 'PD530']","['PD590', 'PD892']","[36.6, 1.5]",6.2,4.7,0.7,"[2.9, 1.3]",54.0,1
8920,14996,57.0,"['F10', 'F09', 'L4V', '506']","['PF476', 'PF440', '22', 'PD553']","['PF479', 'PF594', '79', 'PD579']","[3.9, 4.1, 18.1, 4.7]",0.8,11.4,5.2,"[2.7, 1.5, 2.3, 2.5]",57.2,1
8921,14996,43.0,"['L3', 'L6', '126']","['15', '106', 'PD529']","['106', '105', 'PD61']","[10.2, 1.4, 3.3]",8.1,11.1,4.0,"[2.0, 1.6, 2.8]",44.6,1
8922,14996,49.0,['506e'],['PA433'],['PD590'],[24.6],12.2,11.3,0.0,[1.4],49.6,6
8923,14996,45.0,"['L5V', 'L6', '126']","['78', '61', 'PD529']","['61', '105', 'PD61']","[14.3, 2.4, 3.3]",3.9,11.1,4.0,"[3.5, 2.1, 2.5]",47.1,1
8924,14996,48.0,"['L1', 'L2R', 'L6', '126']","['2', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[6.0, 4.3, 7.3, 3.0]",4.3,11.1,4.0,"[1.5, 1.5, 4.3, 1.1]",48.5,5
8925,14996,46.0,"['L6', '325']","['102', 'PD335']","['106', 'PD892']","[14.5, 10.8]",15.5,4.7,1.7,"[4.1, 2.0]",53.2,2
8926,14996,56.0,"['L2R', 'L6', '506']","['16', '29', 'PD115']","['29', '105', 'PD590']","[7.6, 7.3, 4.6]",15.1,11.3,4.8,"[3.4, 1.9, 1.5]",57.4,3
8927,14996,35.0,"['L3', '325']","['116', 'PD333']","['117', 'PD892']","[4.1, 17.0]",4.6,4.7,0.5,"[1.6, 2.6]",35.2,2
8928,14996,,[],[],[],[],,,,[],,
8929,14996,45.0,"['L2V', 'L6', '325']","['94', '29', 'PD335']","['29', '106', 'PD892']","[4.6, 9.2, 10.8]",7.3,4.7,1.7,"[3.2, 1.5, 1.9]",44.8,4
8930,14996,52.0,"['L1', 'L2R', 'L6', '508']","['2', '44', '29', 'PD529']","['44', '29', '105', 'PD530']","[6.0, 4.3, 7.3, 3.1]",8.0,12.0,4.0,"[1.1, 1.2, 4.9, 1.6]",53.5,5
8931,14996,44.0,"['L2V', 'L6', '506e']","['28', '29', 'PD115']","['29', '105', 'PD590']","[8.9, 7.3, 4.2]",1.9,11.3,4.8,"[3.6, 3.2, 2.3]",47.4,2
8932,14996,39.0,"['L4V', '516']","['99', 'PD553']","['79', 'PD579']","[8.7, 6.3]",7.4,11.4,2.8,"[1.8, 1.3]",39.8,3
8933,14996,43.0,"['118', 'L4V', '519']","['PE158', '99', 'PD553']","['PE1296', '79', 'PD579']","[2.7, 8.7, 5.3]",3.1,11.4,4.4,"[3.3, 3.1, 1.6]",43.7,1
8934,14996,47.0,"['H09', 'L2V', 'L6', '325']","['PH650', '90', '29', 'PD335']","['PH113', '29', '106', 'PD892']","[3.9, 2.3, 9.2, 10.8]",1.9,4.7,3.6,"[3.0, 1.2, 1.8, 1.3]",43.6,1
8935,14996,72.0,"['I12', 'L5V', 'L6', '126']","['PI1816', '68', '61', 'PD529']","['PI1396', '61', '105', 'PD61']","[2.9, 35.1, 2.4, 3.0]",3.4,11.1,5.1,"[3.1, 3.2, 3.2, 1.0]",73.4,1
8936,14996,61.0,"['F20', 'L4V', 'D16']","['PF852', '34', 'PD1356']","['PF272', '84', 'PD914']","[9.0, 16.6, 11.1]",6.3,8.9,3.7,"[2.4, 2.8, 1.3]",62.0,1
8937,14996,78.0,"['C28', 'L1', 'L4V', '507']","['PC780', '58', '93', 'PD553']","['PC178', '93', '79', 'PD579']","[28.9, 5.3, 11.1, 4.9]",4.6,11.4,8.2,"[4.3, 1.6, 1.6, 1.3]",83.2,1
8938,14996,83.0,"['307c', 'L3', '104']","['PB539', '108', 'PD107']","['PB1988', '118', 'PD61']","[26.8, 26.9, 5.8]",1.7,11.1,6.3,"[4.5, 1.1, 1.4]",85.8,2
8939,14996,32.0,"['L6', '106']","['104', 'PD529']","['105', 'PD61']","[5.7, 2.8]",2.2,11.1,4.0,"[1.4, 3.4]",30.6,7
8940,14996,74.0,"['I10', 'L5V', 'L3', '104']","['PI1090', '68', '35', 'PD107']","['PI148', '35', '118', 'PD61']","[3.0, 32.5, 5.3, 5.8]",4.0,11.1,3.1,"[2.5, 2.3, 1.0, 2.8]",73.7,3
8941,14996,44.0,"['201', '506v', 'L3', '325']","['PA66', 'PA658', '116', 'PD107']","['PA68', 'PA439', '118', 'PD892']","[3.9, 2.4, 7.5, 7.3]",3.2,4.7,4.5,"[1.3, 2.8, 1.5, 2.5]",41.6,1
8942,14996,52.0,"['L1', 'L2V', 'L6', '126']","['23', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[7.3, 6.1, 7.3, 3.0]",6.4,11.1,4.0,"[1.9, 1.5, 3.5, 2.5]",54.7,1
8943,14996,40.0,"['507', 'L3', '325']","['PA434', '116', 'PD335']","['PA439', '106', 'PD892']","[8.7, 5.9, 10.8]",0.4,4.7,3.3,"[3.6, 1.3, 1.0]",39.7,1
8944,14996,72.0,"['G08', 'MTN', 'L6', '507c']","['PG1376', 'PT0216', '102', 'PD115']","['PG26', 'PT0212', '105', 'PD590']","[7.0, 11.7, 12.6, 4.6]",1.2,11.3,10.5,"[2.8, 3.9, 1.4, 1.3]",68.4,1
8945,14996,42.0,"['L2R', 'L6', '106']","['16', '29', 'PD529']","['29', '105', 'PD61']","[7.6, 7.3, 2.9]",1.0,11.1,4.0,"[2.0, 4.3, 1.3]",41.7,3
8946,14996,52.0,"['J05', 'L1', 'L2R', 'L6', '508']","['PA643', '38', '44', '29', 'PD529']","['PA558', '44', '29', '105', 'PD530']","[3.5, 2.3, 4.3, 7.3, 3.1]",1.9,12.0,6.8,"[1.8, 2.7, 1.3, 2.3, 2.2]",51.3,2
8947,14996,44.0,"['204', '506', '325']","['PA117', 'PA440', 'PD530']","['PA121', 'PD590', 'PD892']","[4.6, 17.0, 1.5]",2.5,4.7,2.2,"[2.8, 2.5, 3.7]",41.6,5
8948,14996,46.0,"['L3', '325']","['75', 'PD335']","['106', 'PD892']","[11.9, 10.8]",14.8,4.7,1.7,"[3.3, 1.4]",48.5,1
8949,14996,43.0,"['L1', 'L5R', '506e']","['89', '6', 'PD524']","['6', '35', 'PD590']","[2.2, 3.4, 11.9]",7.0,11.3,3.9,"[1.2, 2.0, 1.6]",44.4,1
8950,14996,38.0,['516'],['PA174'],['PD590'],[19.4],8.3,11.3,0.0,[2.5],41.5,3
8951,14996,48.0,"['H05', 'L2V', 'L6', '106']","['PH541', '19', '29', 'PD529']","['PH127', '29', '105', 'PD61']","[2.1, 4.6, 7.3, 2.9]",2.3,11.1,6.6,"[1.0, 1.6, 1.9, 1.0]",42.6,1
8952,14996,41.0,"['209', 'L3', '325']","['PA148', '116', 'PD335']","['PA151', '106', 'PD892']","[4.3, 5.9, 10.8]",4.1,4.7,3.3,"[3.5, 1.5, 1.7]",39.8,1
8953,14996,43.0,"['204e', '507c']","['PA118', 'PA440']","['PA121', 'PD590']","[3.8, 18.8]",4.6,11.3,1.5,"[4.1, 1.1]",45.2,1
8954,14996,45.0,"['213e', '506e']","['PA172', 'PD524']","['PA177', 'PD590']","[4.7, 11.9]",11.9,11.3,2.7,"[1.7, 1.7]",45.8,1
8955,14996,30.0,"['L5R', 'L3', '325']","['61', '35', 'PD107']","['35', '118', 'PD892']","[1.6, 5.3, 7.3]",4.3,4.7,2.0,"[1.4, 1.8, 1.5]",30.0,1
8956,14996,38.0,['506v'],['PA438'],['PD590'],[20.1],5.3,11.3,0.0,[1.8],38.5,11
8957,14996,38.0,"['L5V', 'L6', '126']","['75', '61', 'PD529']","['61', '105', 'PD61']","[9.5, 2.4, 3.3]",2.7,11.1,4.0,"[1.6, 3.4, 1.1]",39.2,1
8958,14996,36.0,"['L3', '212']","['35', 'PD107']","['118', 'PD61']","[5.3, 5.2]",10.5,11.1,2.0,"[2.6, 1.3]",38.0,3
8959,14996,43.0,"['D03', 'L3', '325']","['PA482', '35', 'PD107']","['PD328', '118', 'PD892']","[4.3, 5.3, 7.3]",7.3,4.7,5.6,"[2.0, 2.1, 1.3]",39.8,1
8960,14996,,[],[],[],[],,,,[],,
8961,14996,46.0,"['L2V', 'L6', '506']","['90', '29', 'PD115']","['29', '105', 'PD590']","[2.3, 7.3, 4.6]",10.4,11.3,4.8,"[2.2, 2.4, 1.7]",46.9,4
8962,14996,43.0,"['125', 'L2R', 'L6', '126']","['PA235', '70', '29', 'PD529']","['PA238', '29', '105', 'PD61']","[3.3, 1.6, 7.3, 3.3]",1.2,11.1,5.9,"[1.3, 3.5, 1.2, 2.5]",42.3,1
8963,14996,48.0,"['L1', 'L3', '325']","['2', '15', 'PD335']","['15', '106', 'PD892']","[8.5, 10.2, 12.6]",3.9,4.7,1.7,"[1.4, 1.3, 2.0]",46.4,1
8964,14996,55.0,"['L1', 'L3', '224']","['23', '15', 'PD107']","['15', '118', 'PD61']","[9.8, 11.8, 5.4]",10.6,11.1,2.0,"[1.6, 4.1, 2.5]",59.0,2
8965,14996,47.0,"['L2R', 'L6', '126']","['72', '29', 'PD529']","['29', '105', 'PD61']","[9.9, 7.3, 3.0]",7.1,11.1,4.0,"[1.3, 1.9, 2.3]",47.8,2
8966,14996,39.0,"['209', '506']","['PA139', 'PA438']","['PA141', 'PD590']","[2.9, 19.2]",2.0,11.3,1.4,"[1.1, 1.0]",39.0,2
8967,14996,42.0,"['L1', 'L5V', 'L6', '106']","['46', '6', '61', 'PD529']","['6', '61', '105', 'PD61']","[4.5, 5.9, 2.4, 2.8]",4.6,11.1,4.0,"[1.9, 1.2, 1.3, 2.0]",41.8,1
8968,14996,90.0,"['G02', 'MTN', 'L6', '516']","['PG724', 'PT0220', '102', 'PD115']","['PG728', 'PT0212', '105', 'PD590']","[6.2, 18.4, 12.6, 4.8]",14.1,11.3,7.2,"[2.0, 1.9, 4.4, 1.1]",83.9,1
8969,14996,38.0,['106'],['PC40'],['PD61'],[19.6],2.8,11.1,0.0,[3.8],37.4,23
8970,14996,42.0,"['L3', 'L5', 'L6', '508']","['15', '75', '61', 'PD529']","['75', '61', '105', 'PD530']","[1.3, 9.0, 2.4, 3.1]",8.1,12.0,4.0,"[1.6, 1.2, 2.8, 1.2]",46.8,1
8971,14996,42.0,"['505', '516']","['PD730', 'PD796']","['PD796', 'PD579']","[0.7, 23.7]",0.9,11.4,0.0,"[1.0, 1.8]",39.6,1
8972,14996,41.0,['506e'],['PA433'],['PD590'],[24.6],6.8,11.3,0.0,[2.3],45.1,1
8973,14996,39.0,['325'],['PE1332'],['PD915'],[26.4],8.9,3.6,0.0,[2.3],41.3,6
8974,14996,44.0,"['506e', '325']","['PA433', 'PD530']","['PD590', 'PD892']","[24.6, 1.5]",7.8,4.7,0.7,"[1.9, 2.0]",43.4,1
8975,14996,45.0,"['207', 'L6', '106']","['PH203', '104', 'PD529']","['PA146', '105', 'PD61']","[5.9, 5.7, 2.8]",6.1,11.1,6.9,"[1.0, 2.3, 1.7]",43.5,2
8976,14996,55.0,"['L1', 'L3', '325']","['23', '15', 'PD335']","['15', '106', 'PD892']","[9.8, 10.2, 10.8]",10.8,4.7,1.7,"[1.6, 3.2, 1.1]",53.8,2
8977,14996,42.0,['507c'],['PA666'],['PD590'],[16.3],15.7,11.3,0.0,[1.7],45.1,1
8978,14996,42.0,"['L3', '104']","['115', 'PD107']","['118', 'PD61']","[10.0, 5.8]",9.4,11.1,2.0,"[3.5, 1.5]",43.3,10
8979,14996,50.0,"['L2', 'L6', '507']","['94', '29', 'PD115']","['29', '105', 'PD590']","[4.7, 7.3, 5.4]",12.3,11.3,4.8,"[1.1, 1.4, 2.1]",50.4,1
8980,14996,31.0,"['L5', '506']","['87', 'PD524']","['35', 'PD590']","[1.0, 12.9]",0.1,11.3,3.9,"[1.3, 1.2]",31.8,1
8981,14996,51.0,"['L5V', 'L3', '325']","['78', '75', 'PD107']","['75', '118', 'PD892']","[4.8, 13.5, 7.3]",10.9,4.7,2.0,"[1.6, 2.6, 2.0]",49.3,6
8982,14996,42.0,"['204e', '507c', '325']","['PA118', 'PA440', 'PD530']","['PA121', 'PD590', 'PD892']","[3.8, 18.8, 1.8]",4.8,4.7,2.2,"[3.0, 2.1, 1.4]",42.7,1
8983,14996,44.0,"['506e', '325']","['PA433', 'PD530']","['PD590', 'PD892']","[24.6, 1.5]",7.8,4.7,0.7,"[1.8, 3.2]",44.4,2
8984,14996,44.0,"['204', '506']","['PA117', 'PA440']","['PA121', 'PD590']","[4.6, 17.0]",7.4,11.3,1.5,"[1.2, 1.7]",44.8,1
8985,14996,43.0,"['214', 'L1', 'L5V', 'L3', '325']","['PA108', '89', '6', '35', 'PD107']","['PA156', '6', '35', '118', 'PD892']","[3.3, 2.2, 3.4, 5.3, 7.3]",1.1,4.7,4.5,"[1.1, 1.1, 1.0, 2.0, 1.6]",38.5,1
8986,14996,33.0,"['104', 'L4V', '507']","['PD74', '55', 'PD553']","['PD75', '79', 'PD579']","[1.9, 6.4, 4.9]",1.2,11.4,4.0,"[2.0, 1.3, 1.1]",34.3,1
8987,14996,,[],[],[],[],,,,[],,
8988,14996,36.0,"['L5V', 'L3', '325']","['6', '35', 'PD335']","['35', '106', 'PD892']","[3.4, 3.7, 10.8]",3.0,4.7,1.7,"[1.4, 3.9, 1.2]",33.7,1
8989,14996,42.0,"['206', '507c']","['PA663', 'PA438']","['PA95', 'PD590']","[4.1, 19.5]",1.9,11.3,2.7,"[1.8, 1.2]",42.6,1
8990,14996,41.0,"['103', 'L6', '506v']","['PC4', '107', 'PD115']","['PC8', '105', 'PD590']","[6.3, 3.9, 4.8]",1.9,11.3,7.1,"[3.0, 2.1, 2.2]",42.7,1
8991,14996,49.0,"['L4A', 'L4V', '510']","['43', '99', 'PD553']","['99', '79', 'PD579']","[4.3, 8.7, 5.1]",10.1,11.4,2.8,"[4.3, 1.7, 1.3]",49.8,3
8992,14996,38.0,['106'],['PC40'],['PD61'],[19.6],2.8,11.1,0.0,[3.8],37.4,23
8993,14996,38.0,"['L5', 'L3', '212']","['64', '35', 'PD107']","['35', '118', 'PD61']","[2.2, 5.3, 6.2]",5.9,11.1,2.0,"[4.7, 3.7, 1.0]",42.0,1
8994,14996,28.0,"['506', '325']","['PD524', 'PD530']","['PD590', 'PD892']","[12.9, 1.5]",2.4,4.7,0.7,"[1.4, 3.1]",26.8,2
8995,14996,56.0,"['101', 'L3', 'L5R', 'L6', '126']","['PB2025', '111', '75', '61', 'PD529']","['PB35', '75', '61', '105', 'PD61']","[5.5, 7.9, 9.0, 2.4, 3.0]",0.8,11.1,5.3,"[9.9, 1.5, 2.2, 1.5, 2.5]",62.7,1
8996,14996,42.0,"['L1', 'L5R', 'L6', '508']","['96', '6', '61', 'PD529']","['6', '61', '105', 'PD530']","[0.9, 5.5, 2.4, 3.1]",7.4,12.0,4.0,"[1.3, 1.7, 2.9, 1.0]",42.2,2
8997,14996,40.0,"['229', '507c']","['PA56', 'PA436']","['PA57', 'PD590']","[0.9, 22.0]",1.1,11.3,1.2,"[2.0, 1.3]",39.8,2
8998,14996,36.0,"['L5R', 'L3', '212']","['6', '35', 'PD107']","['35', '118', 'PD61']","[3.4, 5.3, 6.2]",3.1,11.1,2.0,"[2.4, 2.3, 1.6]",37.4,1
8999,14996,59.0,"['J10', 'L5V', '506e']","['PA701', '78', 'PD524']","['PA724', '35', 'PD590']","[8.2, 11.8, 10.4]",4.6,11.3,4.7,"[2.7, 3.2, 2.8]",59.6,1
9000,14996,44.0,"['L2R', 'L6', '325']","['53', '29', 'PD335']","['29', '106', 'PD892']","[5.4, 9.2, 10.8]",5.7,4.7,1.7,"[3.5, 3.7, 1.1]",45.7,3
9001,14996,38.0,['106'],['PC40'],['PD61'],[19.6],2.8,11.1,0.0,[4.2],37.8,22
9002,14996,,[],[],[],[],,,,[],,
9003,14996,33.0,"['325', 'L3', '224']","['PD325', '35', 'PD107']","['PD427', '118', 'PD61']","[2.5, 5.3, 5.4]",1.6,11.1,2.8,"[1.9, 1.4, 2.5]",34.5,1
9004,14996,41.0,['506'],['PA440'],['PD590'],[17.0],16.0,11.3,0.0,[1.7],46.1,2
9005,14996,33.0,['511'],['PD1319'],['PD590'],[15.2],1.4,11.3,0.0,[3.7],31.5,4
9006,14996,41.0,"['L1', 'L5', 'L6', '106']","['96', '6', '61', 'PD529']","['6', '61', '105', 'PD61']","[0.9, 5.7, 2.4, 2.9]",5.4,11.1,4.0,"[1.3, 2.4, 1.4, 2.3]",39.8,2
9007,14996,33.0,"['L4', '507c']","['99', 'PD553']","['79', 'PD579']","[8.8, 5.6]",0.8,11.4,2.8,"[5.5, 1.1]",35.9,3
9008,14996,60.0,"['L5R', 'L3', '325']","['73', '35', 'PD333']","['35', '117', 'PD892']","[20.6, 1.9, 14.4]",10.8,4.7,0.5,"[2.2, 2.0, 1.5]",58.6,2
9009,14996,36.0,"['L5R', 'L6', '519']","['1', '61', 'PD115']","['61', '105', 'PD590']","[3.1, 2.4, 4.8]",5.3,11.3,4.8,"[2.1, 3.0, 1.3]",38.0,1
9010,14996,46.0,"['106', 'L4V', '506v']","['PE39', '55', 'PD553']","['PD85', '79', 'PD579']","[14.4, 6.4, 6.0]",0.6,11.4,4.8,"[1.0, 2.0, 2.0]",48.7,1
9011,14996,39.0,"['L1', 'L5R', 'L3', '325']","['89', '6', '35', 'PD333']","['6', '35', '117', 'PD892']","[2.2, 3.4, 1.9, 14.4]",2.7,4.7,0.5,"[1.1, 1.2, 2.0, 1.9]",36.0,1
9012,14996,73.0,"['I20', 'L5V', 'L3', '325']","['PI582', '63', '75', 'PD335']","['PI1024', '75', '106', 'PD892']","[7.3, 19.6, 11.9, 10.8]",7.7,4.7,4.5,"[1.5, 3.5, 3.1, 1.6]",76.1,1
9013,14996,33.0,"['L5R', 'L6', '126']","['35', '61', 'PD529']","['61', '105', 'PD61']","[2.1, 2.4, 3.0]",6.5,11.1,4.0,"[1.3, 1.5, 1.8]",33.7,1
9014,14996,28.0,"['L3', '224']","['35', 'PD107']","['118', 'PD61']","[5.3, 5.4]",0.6,11.1,2.0,"[1.4, 2.1]",28.0,2
9015,14996,51.0,"['L5', 'L3', '325']","['76', '75', 'PD335']","['75', '106', 'PD892']","[4.7, 11.9, 12.6]",10.7,4.7,1.7,"[2.0, 2.5, 1.6]",52.4,1
9016,14996,41.0,"['L5', '506']","['7', 'PD524']","['35', 'PD590']","[5.5, 12.9]",6.7,11.3,3.9,"[4.3, 1.6]",46.2,1
9017,14996,48.0,"['L5', 'L3', '212']","['78', '35', 'PD107']","['35', '118', 'PD61']","[9.9, 5.3, 6.2]",8.0,11.1,2.0,"[1.4, 1.0, 2.7]",47.7,1
9018,14996,39.0,"['L2R', 'L6', '126']","['70', '29', 'PD529']","['29', '105', 'PD61']","[1.6, 7.3, 3.0]",6.7,11.1,4.0,"[1.8, 1.3, 1.4]",38.3,1
9019,14996,51.0,"['L5V', 'L3', '212']","['78', '75', 'PD107']","['75', '118', 'PD61']","[4.8, 13.5, 5.2]",10.3,11.1,2.0,"[1.1, 1.0, 1.1]",50.1,1
9020,14996,39.0,"['213e', '506v']","['PA170', 'PD524']","['PA177', 'PD590']","[6.6, 13.4]",3.0,11.3,2.7,"[2.7, 1.1]",40.9,1
9021,14996,42.0,"['205', '506']","['PA137', 'PA438']","['PA141', 'PD590']","[6.1, 19.2]",6.9,11.3,1.4,"[1.4, 1.1]",47.4,1
9022,14996,29.0,['D05'],['PD841'],['PD846'],[6.3],3.0,13.6,0.0,[2.9],25.8,9
9023,14996,,[],[],[],[],,,,[],,
9024,14996,39.0,"['322', 'D13', '325']","['PE424', 'PE1282', 'PE1332']","['PE1282', 'PE1332', 'PD915']","[2.1, 5.3, 26.4]",0.4,3.6,0.0,"[1.8, 2.1, 1.1]",43.0,1
9025,14996,7.0,[],[],[],[],,,0.0,[],7.9,60
9026,14996,87.0,"['B29', '109', 'L5V', '519']","['PB2039', 'PB1065', '31', 'PD427']","['PB1065', 'PJ97', '35', 'PD590']","[11.9, 31.5, 13.7, 14.2]",0.8,11.3,3.2,"[1.6, 1.2, 1.4, 1.0]",91.7,1
9027,14996,55.0,"['L4A', 'L4V', '511']","['43', '99', 'PD553']","['99', '79', 'PD556']","[4.3, 8.7, 4.8]",15.9,12.6,2.8,"[6.4, 1.3, 1.3]",58.1,1
9028,14996,20.0,['325'],['PD634'],['PD915'],[12.0],9.7,3.6,0.0,[1.4],26.8,4
9029,14996,51.0,"['121', 'L6', '106']","['PH376', '103', 'PD529']","['PH381', '105', 'PD61']","[5.8, 10.2, 2.8]",9.5,11.1,4.7,"[2.1, 1.6, 4.3]",52.1,5
9030,14996,38.0,['106'],['PC40'],['PD61'],[19.6],2.8,11.1,0.0,[3.7],37.2,26
9031,14996,36.0,"['516', '506e']","['PA174', 'PD644']","['PD644', 'PD590']","[9.6, 7.6]",4.2,11.3,0.0,"[4.3, 1.9]",38.8,1
9032,14996,47.0,"['502', 'L3', '104']","['PA299', '12', 'PD107']","['PA300', '118', 'PD61']","[1.4, 15.1, 5.8]",2.6,11.1,4.9,"[1.5, 2.9, 3.4]",48.7,1
9033,14996,52.0,"['301', 'L2V', 'L6', '126']","['PG59', '39', '29', 'PD529']","['PG61', '29', '105', 'PD61']","[3.1, 10.7, 7.3, 3.0]",1.6,11.1,5.4,"[1.2, 3.6, 2.9, 1.2]",51.2,6
9034,14996,43.0,"['H06', 'L6', '508', '325']","['PA516', '29', 'PD529', 'PD530']","['PA827', '105', 'PD530', 'PD892']","[4.0, 7.3, 3.1, 1.5]",5.3,4.7,4.5,"[1.0, 1.9, 2.0, 2.0]",37.4,1
9035,14996,42.0,"['H12', 'L6', '106']","['PH630', '29', 'PD529']","['PA828', '105', 'PD61']","[5.4, 7.3, 2.8]",5.5,11.1,4.2,"[1.3, 2.9, 2.3]",42.8,1
9036,14996,58.0,"['233', 'L4A', 'L4V', '506']","['PE1519', '92', '99', 'PD553']","['PG95', '99', '79', 'PD579']","[10.1, 6.6, 8.7, 4.7]",3.2,11.4,4.8,"[2.5, 1.1, 1.9, 1.9]",56.9,2
9037,14996,47.0,"['L1', 'L3', '519']","['83', '15', 'PD427']","['15', '35', 'PD590']","[3.4, 6.2, 14.2]",7.1,11.3,0.8,"[1.4, 1.1, 1.7]",47.2,1
9038,14996,36.0,"['L5', 'L3', '325']","['6', '35', 'PD333']","['35', '117', 'PD892']","[3.3, 1.9, 14.4]",3.6,4.7,0.5,"[1.8, 2.9, 3.9]",37.1,1
9039,14996,36.0,"['114', '104']","['PD1636', 'PD1428']","['PD1306', 'PD98']","[4.8, 12.1]",3.4,10.6,2.2,"[3.2, 1.4]",37.8,1
9040,14996,87.0,"['I11', 'L5R', '506e']","['PI200', '68', 'PD524']","['PI1396', '35', 'PD590']","[10.6, 33.0, 10.4]",12.3,11.3,5.0,"[2.4, 2.4, 1.5]",89.0,1
9041,14996,58.0,"['307', 'L3', 'L5V', 'L6', '508']","['PB428', '12', '75', '61', 'PD529']","['PA329', '75', '61', '105', 'PD530']","[11.9, 1.2, 9.5, 2.4, 3.1]",3.3,12.0,7.4,"[1.8, 2.5, 1.1, 1.3, 1.4]",58.8,1
9042,14996,43.0,"['214', 'L6', '126']","['PA60', '29', 'PD529']","['PA62', '105', 'PD61']","[3.8, 7.3, 3.3]",3.7,11.1,7.9,"[1.7, 2.1, 1.6]",42.6,1
9043,14996,46.0,"['L5R', 'L6', '508']","['4', '61', 'PD529']","['61', '105', 'PD530']","[10.7, 2.4, 3.1]",7.7,12.0,4.0,"[2.0, 2.3, 1.9]",46.1,1
9044,14996,35.0,"['210', '506']","['PA174', 'PD524']","['PA177', 'PD590']","[3.6, 12.9]",3.3,11.3,2.7,"[1.1, 2.0]",37.0,1
9045,14996,68.0,"['F13', 'L4V', '511']","['PF245', '69', 'PD553']","['PF512', '79', 'PD556']","[9.4, 24.7, 4.8]",5.7,12.6,5.9,"[3.4, 2.7, 1.0]",70.3,1
9046,14996,45.0,"['L4R', 'L4V', '507c']","['49', '22', 'PD553']","['22', '79', 'PD579']","[1.7, 18.1, 4.8]",2.6,11.4,2.8,"[1.6, 1.5, 1.6]",46.2,1
9047,14996,43.0,"['271', 'L6', '506']","['PA60', '29', 'PD115']","['PA62', '105', 'PD590']","[3.3, 7.3, 4.6]",3.7,11.3,8.6,"[1.4, 3.0, 1.2]",44.5,1
9048,14996,43.0,"['H06', 'L6', '106']","['PA516', '29', 'PD529']","['PA827', '105', 'PD61']","[4.7, 7.3, 2.8]",3.7,11.1,4.5,"[1.2, 3.0, 1.8]",40.1,2
9049,14996,69.0,"['486', 'L5R', '519']","['PJ426', '73', 'PD427']","['PJ124', '35', 'PD590']","[11.3, 20.6, 14.2]",5.2,11.3,2.3,"[1.1, 2.5, 1.4]",69.8,1
9050,14996,37.0,"['L5', 'L6', '508']","['6', '61', 'PD529']","['61', '105', 'PD530']","[5.7, 2.4, 3.1]",4.1,12.0,4.0,"[1.6, 1.9, 1.3]",36.0,2
9051,14996,44.0,"['L1', 'L5R', 'L6', '106']","['89', '6', '61', 'PD529']","['6', '61', '105', 'PD61']","[2.2, 5.5, 2.4, 2.8]",8.6,11.1,4.0,"[2.2, 2.8, 1.4, 2.4]",45.4,1
9052,14996,45.0,"['H09', 'L2V', 'L6', '325']","['PH650', '90', '29', 'PD335']","['PH113', '29', '106', 'PD892']","[3.9, 2.3, 9.2, 10.8]",1.4,4.7,3.6,"[2.7, 1.0, 3.4, 2.1]",45.1,1
