from_id,to_id,travel_time,routes,board_stops,alight_stops,ride_times,access_time,egress_time,transfer_time,wait_times,total_time,n_iterations
9873,14996,33.0,"['L3', '224']","['116', 'PD107']","['118', 'PD61']","[7.5, 5.4]",3.1,11.1,2.0,"[1.3, 1.4]",31.9,1
9875,14996,55.0,"['407', 'L1', 'L2R', 'L6', '508']","['PJ43', '97', '44', '29', 'PD529']","['PI341', '44', '29', '105', 'PD530']","[7.2, 4.8, 4.3, 7.3, 3.1]",1.2,12.0,4.8,"[3.1, 1.8, 2.2, 1.9, 1.4]",55.0,1
9882,14996,35.0,"['L3', '325']","['116', 'PD333']","['117', 'PD892']","[4.1, 17.0]",4.6,4.7,0.5,"[1.8, 1.1]",33.8,1
9884,14996,44.0,"['L1', 'L3', '224']","['89', '15', 'PD107']","['15', '118', 'PD61']","[0.9, 11.8, 5.4]",8.4,11.1,2.0,"[1.5, 1.1, 3.7]",46.0,1
9885,14996,42.0,"['L1', 'L5V', 'L6', '126']","['89', '6', '61', 'PD529']","['6', '61', '105', 'PD61']","[2.2, 5.9, 2.4, 3.0]",9.0,11.1,4.0,"[1.7, 1.2, 3.6, 1.8]",45.8,2
9888,14996,39.0,"['L5', 'L3', '325']","['7', '35', 'PD107']","['35', '118', 'PD892']","[5.5, 5.3, 8.5]",3.2,4.7,2.0,"[1.0, 1.7, 1.5]",33.4,1
9891,14996,48.0,"['210', 'L1', 'L2R', 'L6', '506v']","['PI340', '97', '44', '29', 'PD115']","['PI341', '44', '29', '105', 'PD590']","[1.2, 4.8, 4.3, 7.3, 4.8]",1.2,11.3,5.5,"[1.2, 1.8, 1.0, 3.6, 2.3]",50.2,1
9893,14996,48.0,"['210', 'L1', 'L2R', 'L6', '508', '325']","['PI340', '97', '44', '29', 'PD529', 'PD530']","['PI341', '44', '29', '105', 'PD530', 'PD892']","[1.1, 4.8, 4.3, 7.3, 3.1, 1.5]",1.2,4.7,4.8,"[1.1, 1.8, 1.7, 1.7, 1.6, 1.0]",41.7,1
9895,14996,48.0,"['210e', 'L1', 'L3', '104']","['PI340', '97', '15', 'PD107']","['PI341', '15', '118', 'PD61']","[0.9, 7.3, 11.8, 5.8]",1.2,11.1,2.7,"[1.2, 1.0, 3.4, 4.7]",51.2,1
9896,14996,36.0,"['L5R', 'L3', '104']","['6', '35', 'PD107']","['35', '118', 'PD61']","[3.4, 5.3, 5.8]",3.1,11.1,2.0,"[1.5, 1.4, 2.4]",36.0,3
9897,14996,45.0,"['L1', 'L5', '506e']","['26', '6', 'PD524']","['6', '35', 'PD590']","[9.6, 3.3, 11.9]",4.2,11.3,3.9,"[1.1, 3.4, 1.2]",50.1,1
9912,14996,51.0,"['L1', 'L2R', 'L6', '126']","['97', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[4.8, 4.3, 7.3, 3.3]",8.3,11.1,4.0,"[2.5, 2.3, 1.4, 2.5]",51.9,1
9925,14996,50.0,"['L1', 'L2R', 'L6', '106']","['83', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[0.9, 4.3, 7.3, 2.8]",11.6,11.1,4.0,"[2.4, 1.7, 1.4, 2.5]",50.0,8
9927,14996,44.0,"['L5', 'L6', '106']","['76', '61', 'PD529']","['61', '105', 'PD61']","[14.1, 2.4, 2.9]",2.6,11.1,4.0,"[3.7, 1.3, 3.3]",45.5,1
9928,14996,42.0,"['H06', 'L6', '506']","['PA517', '29', 'PD115']","['PA827', '105', 'PD590']","[3.3, 7.3, 4.6]",3.4,11.3,5.2,"[3.7, 1.6, 1.9]",42.2,2
9929,14996,34.0,"['L3', '325']","['116', 'PD333']","['117', 'PD892']","[4.1, 17.0]",4.6,4.7,0.5,"[1.2, 1.7]",33.8,2
9932,14996,50.0,"['L1', 'L6', '126']","['2', '41', 'PD529']","['41', '105', 'PD61']","[17.9, 7.0, 3.0]",6.1,11.1,4.0,"[1.8, 1.2, 1.4]",53.5,1
9935,14996,42.0,"['L1', 'L5R', 'L6', '508']","['46', '6', '61', 'PD529']","['6', '61', '105', 'PD530']","[4.5, 5.5, 2.4, 3.1]",4.6,12.0,4.0,"[1.3, 2.5, 1.2, 1.3]",42.5,1
9936,14996,42.0,['507c'],['PA438'],['PD590'],[19.5],9.6,11.3,0.0,[1.9],42.3,4
9937,14996,48.0,"['L5', 'L3', '325']","['76', '35', 'PD333']","['35', '117', 'PD892']","[11.8, 1.9, 17.0]",7.5,4.7,0.5,"[1.7, 2.0, 1.9]",48.9,1
9940,14996,43.0,"['204', '506', '325']","['PA116', 'PA440', 'PD530']","['PA121', 'PD590', 'PD892']","[7.0, 17.0, 1.8]",0.6,4.7,2.2,"[2.1, 2.5, 1.6]",39.5,1
9945,14996,32.0,['506e'],['PD524'],['PD590'],[11.9],7.8,11.3,0.0,[1.2],32.2,1
9950,14996,36.0,"['L5', 'L3', '325']","['6', '35', 'PD333']","['35', '117', 'PD892']","[3.3, 1.9, 14.4]",3.6,4.7,0.5,"[4.5, 1.3, 1.7]",36.1,1
9955,14996,36.0,"['L5', 'L3', '325']","['6', '35', 'PD333']","['35', '117', 'PD892']","[3.3, 1.9, 14.4]",3.6,4.7,0.5,"[1.9, 3.2, 1.6]",35.2,1
9957,14996,39.0,"['L3', '212']","['75', 'PD107']","['118', 'PD61']","[13.5, 5.2]",5.6,11.1,2.0,"[2.4, 1.4]",41.3,3
9965,14996,43.0,"['L1', 'L2R', 'L6', '507c']","['46', '44', '29', 'PD115']","['44', '29', '105', 'PD590']","[0.9, 4.3, 7.3, 4.6]",6.1,11.3,4.8,"[1.5, 2.4, 2.3, 1.8]",47.2,1
9970,14996,34.0,"['506v', '325']","['PA442', 'PD530']","['PD590', 'PD892']","[15.3, 1.5]",6.5,4.7,0.7,"[1.3, 1.6]",31.7,1
9973,14996,45.0,"['L1', 'L3', '104']","['83', '15', 'PD107']","['15', '118', 'PD61']","[3.4, 11.8, 5.8]",6.5,11.1,2.0,"[2.0, 5.2, 1.3]",49.1,1
9975,14996,36.0,"['L2V', 'L6', '126']","['90', '29', 'PD529']","['29', '105', 'PD61']","[2.3, 7.3, 3.3]",0.8,11.1,4.0,"[2.0, 4.4, 1.2]",36.4,4
9976,14996,43.0,"['L1', 'L6', '106']","['89', '41', 'PD529']","['41', '105', 'PD61']","[7.8, 7.0, 2.8]",9.0,11.1,4.0,"[1.0, 2.2, 1.1]",46.1,1
9979,14996,48.0,"['109', 'L5R', 'L3', '104']","['PA5', '76', '75', 'PD107']","['PA547', '75', '118', 'PD61']","[1.1, 5.4, 13.5, 5.8]",2.1,11.1,3.5,"[1.4, 1.9, 1.6, 1.0]",48.5,1
9987,14996,40.0,"['204e', '506']","['PA118', 'PA440']","['PA121', 'PD590']","[3.3, 17.0]",3.6,11.3,1.5,"[3.0, 1.6]",41.3,1
9988,14996,37.0,"['L5', 'L3', '212']","['7', '35', 'PD107']","['35', '118', 'PD61']","[5.5, 5.3, 6.2]",1.8,11.1,2.0,"[3.1, 1.3, 2.1]",38.4,4
9990,14996,38.0,"['L2V', 'L6', '508', '325']","['90', '29', 'PD529', 'PD530']","['29', '105', 'PD530', 'PD892']","[2.3, 7.3, 3.1, 1.5]",2.6,4.7,4.0,"[2.5, 5.1, 2.5, 3.1]",38.7,3
9992,14996,43.0,"['209', '506']","['PA663', 'PA438']","['PA141', 'PD590']","[3.9, 19.2]",4.6,11.3,1.4,"[2.1, 1.9]",44.5,1
9998,14996,50.0,"['L1', 'L3', '104']","['23', '15', 'PD107']","['15', '118', 'PD61']","[9.8, 11.8, 5.8]",4.4,11.1,2.0,"[2.3, 1.3, 3.2]",51.6,3
10005,14996,38.0,"['L2V', 'L6', '508', '325']","['90', '29', 'PD529', 'PD530']","['29', '105', 'PD530', 'PD892']","[2.3, 7.3, 3.1, 1.5]",2.6,4.7,4.0,"[1.7, 4.7, 2.0, 1.3]",35.2,3
10006,14996,42.0,"['L1', 'L2R', 'L6', '126']","['46', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[0.9, 4.3, 7.3, 3.3]",4.6,11.1,4.0,"[1.4, 2.7, 2.0, 1.1]",42.6,2
10008,14996,33.0,"['L3', '212']","['116', 'PD107']","['118', 'PD61']","[7.5, 5.2]",5.0,11.1,2.0,"[2.1, 2.8]",35.7,2
10011,14996,42.0,"['L2V', 'L6', '126']","['47', '29', 'PD529']","['29', '105', 'PD61']","[7.1, 7.3, 3.3]",1.6,11.1,4.0,"[2.3, 2.7, 2.3]",41.9,3
10013,14996,47.0,"['506', '325']","['PA290', 'PD530']","['PD590', 'PD892']","[28.7, 1.5]",5.0,4.7,0.7,"[2.6, 3.2]",46.5,6
10020,14996,29.0,"['L3', '325']","['35', 'PD107']","['118', 'PD892']","[5.3, 8.5]",4.5,4.7,2.0,"[2.0, 2.1]",29.2,2
10021,14996,48.0,"['L1', 'L3', '104']","['23', '15', 'PD107']","['15', '118', 'PD61']","[9.8, 11.8, 6.6]",2.5,11.1,2.0,"[2.4, 1.4, 1.5]",49.3,1
10022,14996,31.0,"['L5', '506']","['87', 'PD524']","['35', 'PD590']","[1.0, 12.9]",0.1,11.3,3.9,"[4.9, 1.8]",36.0,2
10025,14996,43.0,"['L5', '506e']","['75', 'PD524']","['35', 'PD590']","[6.7, 11.9]",7.2,11.3,3.9,"[2.1, 2.5]",45.6,3
10027,14996,38.0,"['L5', 'L6', '508', '325']","['7', '61', 'PD529', 'PD530']","['61', '105', 'PD530', 'PD892']","[7.8, 2.4, 3.1, 1.8]",2.7,4.7,4.0,"[1.2, 3.4, 1.0, 1.5]",33.7,1
10029,14996,43.0,"['L2V', 'L6', '507c', '325']","['94', '29', 'PD115', 'PD530']","['29', '105', 'PD590', 'PD892']","[4.6, 7.3, 4.6, 1.5]",4.5,4.7,5.4,"[1.5, 2.3, 1.5, 1.2]",39.2,1
10030,14996,34.0,['507'],['PA440'],['PD590'],[20.2],3.7,11.3,0.0,[2.0],37.2,1
10031,14996,40.0,"['L3', '325']","['115', 'PD107']","['118', 'PD892']","[10.0, 7.3]",6.8,4.7,2.0,"[3.3, 1.5]",35.5,6
10033,14996,43.0,['506v'],['PA439'],['PD590'],[19.3],12.2,11.3,0.0,[1.2],44.0,2
10034,14996,42.0,"['L2V', 'L6', '506', '325']","['90', '29', 'PD115', 'PD530']","['29', '105', 'PD590', 'PD892']","[2.3, 7.3, 4.6, 1.8]",6.3,4.7,5.4,"[3.3, 2.7, 1.0, 1.6]",41.0,1
10037,14996,50.0,"['L1', 'L2R', 'L6', '507']","['2', '44', '29', 'PD115']","['44', '29', '105', 'PD590']","[6.0, 4.3, 7.3, 5.4]",6.2,11.3,4.8,"[2.0, 2.1, 1.8, 1.3]",52.4,1
10045,14996,40.0,['506'],['PA434'],['PD590'],[25.9],0.4,11.3,0.0,[3.7],41.2,28
10048,14996,31.0,"['506v', '325']","['PA440', 'PD530']","['PD590', 'PD892']","[17.8, 1.8]",0.9,4.7,0.7,"[3.9, 2.8]",32.5,2
10052,14996,45.0,"['L5R', 'L3', '325']","['4', '75', 'PD333']","['75', '117', 'PD892']","[1.7, 10.1, 14.4]",7.9,4.7,0.5,"[1.0, 1.2, 2.5]",44.1,2
10053,14996,34.0,"['506', '325']","['PA440', 'PD530']","['PD590', 'PD892']","[17.0, 1.8]",3.7,4.7,0.7,"[1.2, 3.2]",32.3,3
10056,14996,43.0,"['L5', 'L3', '325']","['4', '75', 'PD107']","['75', '118', 'PD892']","[1.1, 13.5, 8.5]",5.1,4.7,2.0,"[2.5, 2.9, 2.6]",42.9,2
10057,14996,46.0,"['L5R', 'L6', '508']","['75', '61', 'PD529']","['61', '105', 'PD530']","[9.0, 2.4, 3.1]",10.5,12.0,4.0,"[1.7, 2.3, 2.4]",47.3,2
10060,14996,41.0,"['L3', 'L6', '508']","['115', '106', 'PD529']","['106', '105', 'PD530']","[8.4, 1.4, 3.1]",9.4,12.0,4.0,"[1.7, 3.0, 1.3]",44.1,1
10064,14996,31.0,"['L5', 'L3', '224']","['87', '35', 'PD107']","['35', '118', 'PD61']","[1.0, 5.3, 6.3]",0.1,11.1,2.0,"[4.6, 5.1, 1.4]",37.0,1
10073,14996,31.0,"['L5', 'L6', '506v']","['35', '61', 'PD115']","['61', '105', 'PD590']","[1.9, 2.4, 4.8]",2.8,11.3,4.8,"[1.2, 1.8, 1.4]",32.3,1
10080,14996,50.0,"['507', 'L3', '325']","['PA456', '116', 'PD333']","['PA439', '117', 'PD892']","[14.4, 4.1, 14.4]",1.9,4.7,2.1,"[2.5, 1.6, 1.6]",47.3,1
10083,14996,30.0,"['L5R', 'L6', '126']","['35', '61', 'PD529']","['61', '105', 'PD61']","[2.1, 2.4, 3.0]",2.8,11.1,4.0,"[1.4, 2.5, 1.4]",30.8,1
10085,14996,41.0,"['L3', '325']","['113', 'PD107']","['118', 'PD892']","[17.6, 8.5]",0.9,4.7,2.0,"[6.1, 1.0]",40.8,1
10086,14996,41.0,"['L2V', 'L6', 'L3', '325']","['90', '29', '106', 'PD107']","['29', '106', '118', 'PD892']","[2.3, 9.2, 1.4, 8.5]",6.2,4.7,2.0,"[2.9, 1.2, 1.3, 1.0]",40.6,1
10088,14996,36.0,"['L5', 'L3', '325']","['6', '35', 'PD333']","['35', '117', 'PD892']","[3.3, 1.9, 14.4]",3.6,4.7,0.5,"[1.0, 3.1, 2.6]",35.2,1
10090,14996,37.0,"['L5V', 'L3', '212']","['6', '35', 'PD107']","['35', '118', 'PD61']","[3.4, 5.3, 5.2]",3.6,11.1,2.0,"[1.5, 3.5, 1.2]",36.8,2
10092,14996,41.0,"['L3', '104']","['115', 'PD107']","['118', 'PD61']","[10.0, 5.8]",8.9,11.1,2.0,"[2.0, 2.7]",42.5,4
10106,14996,46.0,"['L3', '212']","['12', 'PD107']","['118', 'PD61']","[15.1, 6.2]",8.6,11.1,2.0,"[3.8, 2.7]",49.5,1
10115,14996,48.0,"['L1', 'L3', '104']","['97', '15', 'PD107']","['15', '118', 'PD61']","[7.3, 11.8, 5.8]",6.0,11.1,2.0,"[1.3, 4.2, 1.4]",51.0,4
10121,14996,48.0,"['121', 'L5V', '506e']","['PA309', '78', 'PD524']","['PA724', '35', 'PD590']","[2.3, 11.8, 11.9]",0.8,11.3,4.7,"[1.8, 2.1, 1.5]",48.2,1
10131,14996,35.0,"['L3', '212']","['116', 'PD107']","['118', 'PD61']","[7.5, 6.2]",5.6,11.1,2.0,"[1.1, 1.7]",35.2,2
10132,14996,44.0,"['L2V', 'L6', '519']","['19', '29', 'PD115']","['29', '105', 'PD590']","[4.6, 7.3, 5.2]",6.9,11.3,4.8,"[2.8, 3.5, 1.0]",47.5,1
10133,14996,34.0,"['L3', '104']","['115', 'PD107']","['118', 'PD61']","[10.0, 6.6]",1.6,11.1,2.0,"[4.8, 1.2]",37.4,9
10134,14996,37.0,"['L1', 'L5', 'L6', '506v']","['96', '6', '61', 'PD115']","['6', '61', '105', 'PD590']","[0.9, 5.7, 2.4, 4.8]",1.2,11.3,4.8,"[1.1, 3.2, 1.5, 1.4]",38.2,1
10136,14996,50.0,"['J05', 'L1', 'L3', '104']","['PA643', '38', '15', 'PD107']","['PA558', '15', '118', 'PD61']","[3.5, 4.7, 11.8, 5.8]",3.0,11.1,4.7,"[2.3, 2.2, 2.0, 2.1]",53.3,1
10138,14996,53.0,"['L1', 'L3', '325']","['2', '15', 'PD107']","['15', '118', 'PD892']","[8.5, 11.8, 7.3]",8.7,4.7,2.0,"[2.5, 2.0, 2.1]",49.6,10
10139,14996,53.0,"['L1', 'L3', '325']","['2', '15', 'PD335']","['15', '106', 'PD892']","[8.5, 10.2, 10.8]",9.1,4.7,1.7,"[2.4, 2.3, 1.1]",50.6,2
10141,14996,43.0,"['L2R', 'L6', '507c']","['47', '29', 'PD115']","['29', '105', 'PD590']","[9.1, 7.3, 4.6]",2.1,11.3,4.8,"[1.1, 3.1, 1.1]",44.6,1
10144,14996,53.0,"['L1', 'L3', '325']","['2', '15', 'PD335']","['15', '106', 'PD892']","[8.5, 10.2, 10.8]",9.1,4.7,1.7,"[2.6, 3.5, 1.2]",52.2,1
10145,14996,41.0,"['L6', '506', '325']","['104', 'PD115', 'PD530']","['105', 'PD590', 'PD892']","[5.7, 4.6, 1.8]",13.9,4.7,5.4,"[1.1, 1.0, 2.0]",40.3,1
10148,14996,48.0,"['L5', 'L3', '325']","['76', '35', 'PD335']","['35', '106', 'PD892']","[11.8, 3.7, 12.6]",7.5,4.7,1.7,"[1.8, 1.2, 2.0]",47.0,1
10149,14996,49.0,"['L5', 'L6', '126']","['31', '61', 'PD529']","['61', '105', 'PD61']","[15.7, 2.4, 3.3]",5.3,11.1,4.0,"[1.8, 2.0, 1.9]",47.6,2
10150,14996,44.0,"['L5', 'L6', '106']","['76', '61', 'PD529']","['61', '105', 'PD61']","[14.1, 2.4, 2.9]",2.6,11.1,4.0,"[4.1, 3.8, 3.4]",48.4,2
10151,14996,33.0,"['L3', '519']","['115', 'PD427']","['35', 'PD590']","[4.4, 14.2]",0.3,11.3,0.8,"[2.4, 1.2]",34.6,1
10152,14996,50.0,"['506v', '325']","['PA433', 'PD530']","['PD590', 'PD892']","[28.2, 1.5]",10.1,4.7,0.7,"[2.8, 3.1]",51.3,1
10154,14996,52.0,"['L1', 'L3', '325']","['2', '15', 'PD335']","['15', '106', 'PD892']","[8.5, 10.2, 10.8]",8.0,4.7,1.7,"[1.2, 2.2, 1.3]",48.5,4
10157,14996,53.0,"['L1', 'L2V', 'L6', '106']","['2', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[6.0, 6.1, 7.3, 2.8]",8.7,11.1,4.0,"[2.4, 1.5, 3.2, 2.3]",55.4,1
10158,14996,52.0,"['L1', 'L3', '325']","['2', '15', 'PD107']","['15', '118', 'PD892']","[8.5, 11.8, 7.3]",8.7,4.7,2.0,"[2.5, 1.9, 2.3]",49.7,5
10159,14996,40.0,"['H06', 'L6', '506e', '325']","['PA517', '29', 'PD115', 'PD530']","['PA827', '105', 'PD590', 'PD892']","[3.3, 7.3, 4.2, 1.8]",3.4,4.7,5.9,"[1.3, 1.8, 1.0, 2.5]",37.3,1
10160,14996,43.0,"['L2R', 'L6', '506']","['44', '29', 'PD115']","['29', '105', 'PD590']","[4.3, 7.3, 4.6]",5.8,11.3,4.8,"[1.5, 2.2, 1.3]",42.9,1
10166,14996,42.0,"['L2V', 'L6', '507']","['19', '29', 'PD115']","['29', '105', 'PD590']","[4.6, 7.3, 5.4]",3.8,11.3,4.8,"[2.9, 4.5, 1.1]",45.8,2
10168,14996,41.0,"['L3', '325']","['115', 'PD335']","['106', 'PD892']","[8.4, 10.8]",7.7,4.7,1.7,"[2.3, 1.3]",36.8,1
10169,14996,42.0,"['L3', '104']","['115', 'PD107']","['118', 'PD61']","[10.0, 5.8]",9.4,11.1,2.0,"[3.6, 2.0]",43.9,9
10172,14996,34.0,['507c'],['PA440'],['PD590'],[17.3],3.8,11.3,0.0,[2.1],34.6,6
10175,14996,41.0,"['203e', 'L6', '508']","['PA99', '104', 'PD529']","['PH138', '105', 'PD530']","[2.4, 5.7, 3.1]",3.5,12.0,8.0,"[1.2, 2.9, 1.1]",40.0,1
10176,14996,43.0,"['L5R', 'L6', '508', '325']","['4', '61', 'PD529', 'PD530']","['61', '105', 'PD530', 'PD892']","[10.7, 2.4, 3.1, 1.5]",5.3,4.7,4.0,"[1.4, 2.1, 3.2, 1.1]",39.6,1
10178,14996,45.0,"['L1', 'L3', '325']","['26', '15', 'PD107']","['15', '118', 'PD892']","[5.8, 11.8, 7.3]",4.2,4.7,2.0,"[2.3, 3.5, 2.3]",43.9,6
10182,14996,34.0,['507'],['PA440'],['PD590'],[20.2],3.7,11.3,0.0,[1.5],36.7,1
10185,14996,41.0,"['L2V', 'L6', '506e']","['90', '29', 'PD115']","['29', '105', 'PD590']","[2.3, 7.3, 4.2]",4.8,11.3,4.8,"[1.4, 4.0, 2.6]",42.6,2
10186,14996,46.0,"['MTN', 'L6', '126']","['PT0201', '102', 'PD529']","['PT0202', '105', 'PD61']","[3.6, 12.6, 3.0]",4.2,11.1,7.7,"[1.3, 2.7, 1.4]",47.6,1
10187,14996,38.0,"['L3', '104']","['115', 'PD107']","['118', 'PD61']","[10.0, 5.8]",5.7,11.1,2.0,"[5.2, 1.5]",41.2,3
10190,14996,41.0,"['L6', '519']","['29', 'PD115']","['105', 'PD590']","[7.3, 4.8]",10.2,11.3,4.8,"[3.0, 2.1]",43.5,2
10191,14996,45.0,"['L1', 'L3', '519']","['44', '15', 'PD427']","['15', '35', 'PD590']","[2.0, 6.2, 14.2]",8.8,11.3,0.8,"[2.1, 1.7, 1.0]",48.1,1
10192,14996,43.0,"['L2', 'L6', '508']","['94', '29', 'PD529']","['29', '105', 'PD530']","[4.7, 7.3, 3.1]",4.4,12.0,4.0,"[2.3, 3.7, 2.4]",43.8,2
10200,14996,52.0,"['506', '325']","['PI544', 'PD530']","['PD590', 'PD892']","[38.1, 1.5]",8.2,4.7,0.7,"[1.2, 1.3]",55.8,1
10208,14996,42.0,"['206', '507c']","['PA663', 'PA438']","['PA95', 'PD590']","[4.1, 19.5]",0.8,11.3,2.7,"[1.3, 1.3]",41.2,1
10209,14996,42.0,"['L2V', 'L6', '106']","['47', '29', 'PD529']","['29', '105', 'PD61']","[7.1, 7.3, 2.9]",2.1,11.1,4.0,"[1.5, 4.9, 1.6]",42.6,4
10214,14996,48.0,"['L1', 'L3', '104']","['2', '15', 'PD107']","['15', '118', 'PD61']","[8.5, 11.8, 5.8]",3.8,11.1,2.0,"[2.4, 2.7, 1.2]",49.3,2
10219,14996,51.0,"['L5V', 'L3', '212']","['78', '75', 'PD107']","['75', '118', 'PD61']","[4.8, 13.5, 5.2]",10.3,11.1,2.0,"[2.0, 1.6, 3.6]",54.0,1
10225,14996,44.0,"['L5R', 'L3', '104']","['76', '35', 'PD107']","['35', '118', 'PD61']","[12.3, 5.3, 5.8]",2.6,11.1,2.0,"[3.3, 1.1, 2.8]",46.3,2
10234,14996,34.0,"['L5R', 'L6', '126']","['35', '61', 'PD529']","['61', '105', 'PD61']","[2.1, 2.4, 3.0]",6.6,11.1,4.0,"[1.8, 3.5, 1.5]",36.0,2
10236,14996,43.0,"['L2', 'L6', '508']","['94', '29', 'PD529']","['29', '105', 'PD530']","[4.7, 7.3, 3.1]",7.6,12.0,4.0,"[2.8, 4.3, 1.6]",47.5,2
10243,14996,43.0,"['L2R', 'L6', '325']","['45', '29', 'PD335']","['29', '106', 'PD892']","[2.8, 9.2, 10.8]",6.8,4.7,1.7,"[1.3, 2.5, 1.5]",41.2,4
10244,14996,37.0,"['L5', 'L3', '325']","['6', '35', 'PD333']","['35', '117', 'PD892']","[3.3, 1.9, 14.4]",3.6,4.7,0.5,"[4.9, 2.1, 4.4]",39.9,1
10245,14996,43.0,"['L5', 'L3', '325']","['4', '75', 'PD107']","['75', '118', 'PD892']","[1.1, 13.5, 8.5]",5.1,4.7,2.0,"[1.5, 1.1, 2.7]",40.3,2
10248,14996,43.0,"['L1', 'L3', '325']","['46', '15', 'PD107']","['15', '118', 'PD892']","[0.8, 11.8, 7.3]",6.1,4.7,2.0,"[2.1, 1.3, 2.5]",38.6,3
10250,14996,43.0,"['L5', 'L3', '212']","['4', '75', 'PD107']","['75', '118', 'PD61']","[1.1, 13.5, 6.2]",4.8,11.1,2.0,"[3.3, 1.2, 1.2]",44.4,1
10251,14996,43.0,"['L3', '224']","['15', 'PD107']","['118', 'PD61']","[11.8, 5.4]",9.3,11.1,2.0,"[2.6, 1.2]",43.5,3
10252,14996,39.0,"['L3', '104']","['115', 'PD107']","['118', 'PD61']","[10.0, 5.8]",6.2,11.1,2.0,"[4.3, 1.7]",41.1,9
10253,14996,46.0,"['MTN', 'L6', '126']","['PT0201', '102', 'PD529']","['PT0202', '105', 'PD61']","[3.6, 12.6, 3.0]",4.2,11.1,7.7,"[1.2, 1.7, 2.2]",47.3,1
10259,14996,53.0,"['210e', 'L1', 'L3', '104']","['PI910', '97', '15', 'PD107']","['PI341', '15', '118', 'PD61']","[2.9, 7.3, 11.8, 5.8]",3.8,11.1,2.7,"[1.8, 2.2, 2.1, 1.6]",53.1,2
10261,14996,42.0,"['L2V', 'L6', '126']","['47', '29', 'PD529']","['29', '105', 'PD61']","[7.1, 7.3, 3.3]",1.6,11.1,4.0,"[2.3, 3.5, 2.0]",42.4,8
10269,14996,44.0,"['L5R', 'L6', '106']","['75', '61', 'PD529']","['61', '105', 'PD61']","[9.0, 2.4, 2.8]",8.1,11.1,4.0,"[1.6, 2.2, 2.5]",43.8,4
10271,14996,31.0,"['L5', '506']","['87', 'PD524']","['35', 'PD590']","[1.0, 12.9]",0.1,11.3,3.9,"[1.5, 1.3]",32.0,1
10273,14996,44.0,"['L5R', 'L6', '106']","['75', '61', 'PD529']","['61', '105', 'PD61']","[9.0, 2.4, 2.8]",8.1,11.1,4.0,"[3.5, 2.4, 1.0]",44.4,3
10275,14996,31.0,"['L5', '506']","['87', 'PD524']","['35', 'PD590']","[1.0, 12.9]",0.1,11.3,3.9,"[1.8, 2.3]",33.3,4
10277,14996,43.0,"['L1', 'L3', '325']","['46', '15', 'PD107']","['15', '118', 'PD892']","[0.8, 11.8, 7.3]",6.1,4.7,2.0,"[2.4, 2.9, 2.0]",40.0,4
10278,14996,47.0,"['L2R', 'L6', '508', '325']","['44', '29', 'PD529', 'PD530']","['29', '105', 'PD530', 'PD892']","[4.3, 7.3, 3.1, 1.5]",9.8,4.7,4.0,"[2.2, 1.3, 3.2, 1.0]",42.4,1
10280,14996,43.0,"['L2R', 'L6', '126']","['4', '29', 'PD529']","['29', '105', 'PD61']","[6.1, 7.3, 3.0]",5.1,11.1,4.0,"[1.9, 2.4, 1.3]",42.2,5
10282,14996,52.0,"['L2V', 'L6', '508', '325']","['47', '29', 'PD529', 'PD530']","['29', '105', 'PD530', 'PD892']","[7.1, 7.3, 3.1, 1.5]",10.9,4.7,4.0,"[3.5, 2.5, 1.8, 1.5]",47.9,5
10286,14996,30.0,['506v'],['PD524'],['PD590'],[13.4],4.1,11.3,0.0,[1.4],30.3,1
10291,14996,45.0,"['L3', '325']","['12', 'PD107']","['118', 'PD892']","[15.1, 7.3]",9.7,4.7,2.0,"[2.1, 1.9]",42.9,5
10292,14996,33.0,"['L3', '325']","['116', 'PD333']","['117', 'PD892']","[4.1, 17.0]",3.0,4.7,0.5,"[3.3, 1.0]",33.6,1
10293,14996,45.0,"['L1', 'L2R', 'L6', '126']","['2', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[6.0, 4.3, 7.3, 3.3]",0.7,11.1,4.0,"[3.4, 3.8, 2.5, 2.8]",49.3,2
10295,14996,42.0,"['506e', '325']","['PA433', 'PD530']","['PD590', 'PD892']","[24.6, 1.5]",1.3,4.7,0.7,"[1.9, 3.6]",38.5,5
10300,14996,36.0,"['L1', 'L5V', '506e']","['96', '6', 'PD524']","['6', '35', 'PD590']","[0.9, 3.4, 11.9]",0.8,11.3,3.9,"[1.3, 1.3, 1.0]",35.8,1
10301,14996,48.0,"['J05', 'L5R', '519']","['PA5', '76', 'PD427']","['PA547', '35', 'PD590']","[1.1, 12.3, 14.2]",2.1,11.3,2.4,"[1.4, 1.5, 1.8]",48.1,1
10306,14996,41.0,"['L3', '104']","['115', 'PD107']","['118', 'PD61']","[10.0, 6.6]",8.1,11.1,2.0,"[3.1, 3.0]",43.9,6
10309,14996,38.0,"['L5', 'L6', '126']","['7', '61', 'PD529']","['61', '105', 'PD61']","[7.8, 2.4, 3.3]",3.0,11.1,4.0,"[1.5, 3.3, 2.8]",39.3,2
